1057792	1,52
1061888	1,50
1065984	1,55
1070080	1,52
1074176	1,55
1078272	1,53
1082368	1,53
1086464	1,53
1090560	1,55
1094656	1,53
1098752	1,53
1102848	1,53
1106944	1,55
1111040	1,53
1115136	1,55
1119232	1,55
1123328	1,55
1127424	1,56
1131520	1,56
1135616	1,56
1139712	1,56
1143808	1,54
1147904	1,56
1152000	1,56
1156096	1,56
1160192	1,56
1164288	1,56
1168384	1,56
1172480	1,56
1176576	1,56
1180672	1,54
1184768	1,56
1188864	1,57
1192960	1,57
1197056	1,57
1201152	1,57
1205248	1,57
1209344	1,57
1213440	2,52
1217536	1,57
1221632	1,57
1225728	1,57
1229824	1,57
1233920	1,57
1238016	2,50
1242112	2,50
1246208	1,57
1250304	2,50
1254400	2,48
1258496	2,50
1262592	2,48
1266688	2,48
1270784	2,50
1274880	2,48
1278976	2,51
1283072	2,51
1287168	2,48
1291264	2,48
1295360	2,51
1299456	2,48
1303552	2,51
1307648	2,48
1311744	2,48
1315840	2,49
1319936	2,51
1324032	2,51
1328128	2,49
1332224	2,54
1336320	2,52
1340416	2,54
1344512	2,52
1348608	2,52
1352704	2,55
1356800	2,52
1360896	2,52
1364992	2,55
1369088	2,52
1373184	2,52
1377280	2,52
1381376	2,52
1385472	2,52
1389568	2,53
1393664	2,53
1397760	2,53
1401856	2,56
1405952	2,53
1410048	2,53
1414144	2,53
1418240	2,56
1422336	2,53
1426432	2,56
1430528	2,53
1434624	2,53
1438720	2,56
1442816	2,56
1446912	2,56
1451008	2,57
1455104	2,54
1459200	2,57
1463296	2,54
1467392	2,54
1471488	2,57
1475584	2,57
1479680	2,57
1483776	2,54
1487872	2,57
1491968	2,57
1496064	2,57
1500160	3,48
1504256	3,51
1508352	3,48
1512448	3,51
1516544	3,48
1520640	3,51
1524736	3,48
1528832	3,48
1532928	3,51
1537024	3,48
1541120	3,48
1545216	3,48
1549312	3,52
1553408	3,49
1557504	3,52
1561600	3,52
1565696	3,49
1569792	3,52
1573888	3,49
1577984	3,52
1582080	3,52
1586176	3,52
1590272	3,52
1594368	3,53
1598464	3,53
1602560	3,53
1606656	3,53
1610752	3,53
1614848	3,53
1618944	3,50
1623040	3,53
1627136	3,53
1631232	3,53
1635328	3,53
1639424	3,54
1643520	3,54
1647616	3,54
1651712	3,54
1655808	3,57
1659904	3,54
1664000	3,54
1668096	3,54
1672192	4,48
1676288	4,48
1680384	4,48
1684480	3,55
1688576	4,48
1692672	4,48
1696768	4,48
1700864	3,55
1704960	4,48
1709056	4,49
1713152	4,49
1717248	3,55
1721344	3,55
1725440	4,49
1729536	4,49
1733632	3,56
1737728	4,49
1741824	4,49
1745920	4,49
1750016	4,50
1754112	4,50
1758208	4,50
1762304	4,50
1766400	3,56
1770496	4,50
1774592	4,50
1778688	4,50
1782784	4,50
1786880	4,50
1790976	4,50
1795072	4,51
1799168	4,51
1803264	4,51
1807360	4,51
1811456	4,51
1815552	4,51
1819648	4,51
1823744	4,51
1827840	4,51
1831936	4,55
1836032	4,52
1840128	4,55
1844224	4,55
1848320	4,56
1852416	4,56
1856512	4,56
1860608	4,56
1864704	4,56
1868800	4,56
1872896	4,56
1876992	5,50
1881088	4,53
1885184	4,57
1889280	4,57
1893376	4,57
1897472	4,57
1901568	4,57
1905664	4,57
1909760	4,57
1913856	4,57
1917952	4,54
1922048	4,57
1926144	5,48
1930240	5,48
1934336	5,48
1938432	5,48
1942528	5,52
1946624	5,52
1950720	5,48
1954816	5,52
1958912	5,48
1963008	5,49
1967104	5,49
1971200	5,49
1975296	5,49
1979392	5,53
1983488	5,53
1987584	5,53
1991680	5,53
1995776	5,57
1999872	5,53
2003968	5,50
2008064	5,54
2012160	5,54
2016256	5,54
2020352	5,54
2024448	5,50
2028544	5,50
2032640	5,54
2036736	5,55
2040832	5,55
2044928	5,55
2049024	5,55
2053120	5,55
2057216	5,55
2061312	5,55
2065408	5,55
2069504	5,55
2073600	6,50
2077696	6,50
2081792	5,56
2085888	5,52
2089984	6,50
2094080	5,56
2098176	6,50
2102272	5,56
2106368	5,56
2110464	5,57
2114560	5,57
2118656	6,51
2122752	6,51
2126848	5,57
2130944	6,51
2135040	5,57
2139136	6,52
2143232	6,52
2147328	6,48
2151424	6,48
2155520	6,52
2159616	6,52
2163712	6,48
2167808	6,48
2171904	6,53
2176000	6,53
2180096	6,53
2184192	6,53
2188288	6,53
2192384	6,53
2196480	6,53
2200576	6,54
2204672	6,54
2208768	6,54
2212864	6,54
2216960	6,54
2221056	6,54
2225152	6,54
2229248	7,49
2233344	6,55
2237440	7,49
2241536	6,55
2245632	7,49
2249728	6,55
2253824	6,55
2257920	6,55
2262016	6,55
2266112	6,55
2270208	7,50
2274304	7,50
2278400	6,56
2282496	6,56
2286592	7,51
2290688	7,51
2294784	7,56
2298880	7,51
2302976	7,51
2307072	7,51
2311168	7,51
2315264	6,57
2319360	7,52
2323456	6,57
2327552	6,57
2331648	7,52
2335744	7,52
2339840	7,52
2343936	7,53
2348032	7,48
2352128	7,53
2356224	7,53
2360320	7,53
2364416	7,53
2368512	7,53
2372608	7,53
2376704	8,48
2380800	8,48
2384896	8,49
2388992	8,49
2393088	7,54
2397184	7,54
2401280	8,49
2405376	8,49
2409472	7,55
2413568	7,55
2417664	7,55
2421760	7,55
2425856	7,55
2429952	7,55
2434048	7,55
2438144	8,50
2442240	8,51
2446336	8,51
2450432	8,51
2454528	8,51
2458624	8,51
2462720	8,51
2466816	8,51
2470912	8,52
2475008	8,52
2479104	8,52
2483200	8,52
2487296	8,52
2491392	8,52
2495488	8,52
2499584	8,52
2503680	8,53
2507776	8,53
2511872	8,53
2515968	8,53
2520064	8,53
2524160	8,53
2528256	8,53
2532352	8,54
2536448	8,54
2540544	8,54
2544640	8,54
2548736	8,54
2552832	8,54
2556928	9,50
2561024	8,55
2565120	8,55
2569216	8,55
2573312	9,50
2577408	9,50
2581504	8,55
2585600	8,55
2589696	9,51
2593792	9,51
2597888	9,51
2601984	8,56
2606080	8,56
2610176	9,51
2614272	9,52
2618368	9,52
2622464	9,52
2626560	9,52
2630656	9,52
2634752	8,57
2638848	8,57
2642944	9,53
2647040	9,53
2651136	9,53
2655232	9,53
2659328	9,53
2663424	10,49
2667520	9,54
2671616	9,54
2675712	10,49
2679808	9,54
2683904	9,54
2688000	10,50
2692096	10,50
2696192	9,55
2700288	9,55
2704384	10,50
2708480	9,55
2712576	9,55
2716672	9,55
2720768	10,51
2724864	9,56
2728960	9,56
2733056	10,51
2737152	9,56
2741248	9,56
2745344	9,56
2749440	10,52
2753536	10,52
2757632	9,57
2761728	9,57
2765824	10,53
2769920	10,53
2774016	11,48
2778112	10,53
2782208	10,53
2786304	10,53
2790400	10,54
2794496	10,54
2798592	10,54
2802688	10,48
2806784	10,49
2810880	10,54
2814976	10,54
2819072	10,49
2823168	10,55
2827264	10,55
2831360	10,55
2835456	10,55
2839552	11,51
2843648	11,51
2847744	10,50
2851840	10,56
2855936	11,52
2860032	10,56
2864128	10,56
2868224	11,52
2872320	11,52
2876416	11,53
2880512	11,53
2884608	11,53
2888704	11,53
2892800	11,53
2896896	11,53
2900992	11,48
2905088	11,54
2909184	11,54
2913280	11,54
2917376	12,50
2921472	11,54
2925568	11,55
2929664	11,55
2933760	11,55
2937856	11,49
2941952	12,51
2946048	11,55
2950144	12,51
2954240	12,52
2958336	11,56
2962432	11,50
2966528	12,52
2970624	12,52
2974720	11,56
2978816	11,57
2982912	11,57
2987008	11,57
2991104	11,57
2995200	11,51
2999296	11,57
3003392	12,48
3007488	12,48
3011584	12,48
3015680	12,48
3019776	12,48
3023872	12,48
3027968	12,49
3032064	13,51
3036160	12,55
3040256	12,49
3044352	13,51
3048448	12,56
3052544	12,56
3056640	12,50
3060736	12,56
3064832	12,56
3068928	12,56
3073024	12,57
3077120	12,51
3081216	12,57
3085312	12,57
3089408	12,57
3093504	12,57
3097600	13,48
3101696	13,48
3105792	12,52
3109888	13,48
3113984	13,48
3118080	13,48
3122176	13,49
3126272	13,55
3130368	13,49
3134464	12,53
3138560	13,49
3142656	13,49
