1057792	61,57
1061888	60,55
1065984	61,54
1070080	79,54
1074176	64,50
1078272	64,50
1082368	66,48
1086464	65,54
1090560	65,56
1094656	66,55
1098752	67,48
1102848	69,48
1106944	69,57
1111040	71,53
1115136	83,54
1119232	74,51
1123328	70,55
1127424	79,53
1131520	77,51
1135616	102,52
1139712	75,54
1143808	87,54
1147904	78,55
1152000	79,48
1156096	82,53
1160192	75,52
1164288	75,57
1168384	75,57
1172480	85,51
1176576	84,48
1180672	80,53
1184768	80,56
1188864	81,53
1192960	85,54
1197056	82,56
1201152	87,54
1205248	140,50
1209344	92,49
1213440	91,52
1217536	103,48
1221632	88,54
1225728	92,52
1229824	86,51
1233920	89,48
1238016	92,49
1242112	93,54
1246208	91,52
1250304	96,53
1254400	97,53
1258496	96,57
1262592	93,52
1266688	99,53
1270784	92,50
1274880	96,51
1278976	96,52
1283072	95,57
1287168	104,55
1291264	117,53
1295360	104,57
1299456	100,56
1303552	101,49
1307648	107,52
1311744	118,56
1315840	113,57
1319936	109,48
1324032	117,51
1328128	110,53
1332224	111,49
1336320	122,49
1340416	118,52
1344512	106,55
1348608	122,55
1352704	122,50
1356800	147,48
1360896	149,54
1364992	135,52
1369088	138,48
1373184	136,55
1377280	125,56
1381376	121,56
1385472	115,50
1389568	118,54
1393664	118,52
1397760	128,53
1401856	117,55
1405952	126,56
1410048	159,51
1414144	128,52
1418240	123,49
1422336	130,53
1426432	135,53
1430528	139,51
1434624	127,49
1438720	131,52
1442816	133,56
1446912	147,48
1451008	132,51
1455104	142,56
1459200	143,48
1463296	147,53
1467392	138,50
1471488	143,54
1475584	144,51
1479680	148,56
1483776	140,54
1487872	139,53
1491968	167,54
1496064	158,56
1500160	148,56
1504256	148,51
1508352	155,54
1512448	160,54
1516544	151,51
1520640	154,52
1524736	253,49
1528832	162,57
1532928	153,53
1537024	189,51
1541120	180,48
1545216	181,55
1549312	202,57
1553408	188,53
1557504	191,50
1561600	200,53
1565696	207,57
1569792	179,50
1573888	175,48
1577984	187,55
1582080	186,54
1586176	189,55
1590272	189,56
1594368	220,54
1598464	228,57
1602560	182,51
1606656	207,53
1610752	244,56
1614848	175,54
1618944	204,51
1623040	260,57
1627136	206,54
1631232	193,49
1635328	207,54
1639424	201,51
1643520	218,53
1647616	201,48
1651712	201,49
1655808	211,57
1659904	208,56
1664000	204,51
1668096	217,56
1672192	217,51
1676288	204,56
1680384	221,49
1684480	242,53
1688576	224,57
1692672	264,48
1696768	247,48
1700864	351,51
1704960	248,53
1709056	222,56
1713152	223,55
1717248	241,55
1721344	238,57
1725440	241,53
1729536	231,52
1733632	242,55
1737728	271,48
1741824	250,56
1745920	254,57
1750016	249,53
1754112	261,51
1758208	285,56
1762304	272,52
1766400	253,54
1770496	260,57
1774592	264,55
1778688	273,57
1782784	259,57
1786880	271,54
1790976	292,50
1795072	257,55
1799168	270,50
1803264	286,55
1807360	276,49
1811456	272,48
1815552	274,56
1819648	271,49
1823744	280,52
1827840	285,56
1831936	292,51
1836032	291,53
1840128	320,53
1844224	362,53
1848320	343,48
1852416	447,57
1856512	416,54
1860608	519,52
1864704	380,55
1868800	458,50
1872896	527,55
1876992	436,50
1881088	369,48
1885184	455,56
1889280	361,54
1893376	405,49
1897472	337,55
1901568	339,54
1905664	328,57
1909760	334,50
1913856	359,52
1917952	389,55
1922048	362,56
1926144	355,57
1930240	369,56
1934336	370,50
1938432	422,49
1942528	404,56
1946624	369,52
1950720	411,50
1954816	541,56
1958912	435,50
1963008	401,50
1967104	363,57
1971200	369,48
1975296	391,49
1979392	463,57
1983488	402,54
1987584	382,48
1991680	389,49
1995776	459,48
1999872	549,53
2003968	434,52
2008064	468,50
2012160	472,48
2016256	484,51
2020352	495,51
2024448	470,56
2028544	505,53
2032640	525,50
2036736	509,57
2040832	561,50
2044928	743,49
2049024	609,55
2053120	557,54
2057216	536,49
2061312	507,57
2065408	563,56
2069504	581,53
2073600	564,48
2077696	502,56
2081792	450,57
2085888	521,56
2089984	604,48
2094080	517,54
2098176	676,52
2102272	577,55
2106368	678,54
2110464	577,56
2114560	551,57
2118656	531,55
2122752	599,52
2126848	728,54
2130944	544,54
2135040	504,50
2139136	493,50
2143232	507,48
2147328	511,57
2151424	542,49
2155520	601,56
2159616	579,50
2163712	561,54
2167808	551,57
2171904	653,51
2176000	628,56
2180096	473,57
2184192	484,52
2188288	492,56
2192384	564,51
2196480	596,53
2200576	593,55
2204672	568,51
2208768	601,50
2212864	539,57
2216960	497,57
2221056	568,53
2225152	665,51
2229248	597,56
2233344	611,57
2237440	681,57
2241536	614,54
2245632	613,53
2249728	620,48
2253824	615,50
2257920	650,50
2262016	616,54
2266112	775,48
2270208	656,57
2274304	675,48
2278400	677,49
2282496	705,55
2286592	669,57
2290688	631,51
2294784	674,54
2298880	760,52
2302976	666,48
2307072	790,52
2311168	831,48
2315264	912,50
2319360	682,51
2323456	743,53
2327552	733,54
2331648	717,54
2335744	706,55
2339840	736,49
2343936	796,52
2348032	681,51
2352128	679,50
2356224	744,48
2360320	698,54
2364416	722,53
2368512	683,53
2372608	725,53
2376704	765,55
2380800	871,56
2384896	784,54
2388992	768,55
2393088	869,49
2397184	858,49
2401280	888,52
2405376	854,51
2409472	834,54
2413568	786,56
2417664	704,57
2421760	814,49
2425856	855,56
2429952	888,56
2434048	1101,54
2438144	800,54
2442240	815,50
2446336	815,49
2450432	1000,50
2454528	977,56
2458624	968,54
2462720	908,50
2466816	914,54
2470912	964,49
2475008	892,57
2479104	924,50
2483200	823,57
2487296	955,49
2491392	885,57
2495488	839,57
2499584	932,56
2503680	818,50
2507776	890,55
2511872	856,48
2515968	925,56
2520064	922,51
2524160	801,49
2528256	825,55
2532352	866,48
2536448	790,56
2540544	913,53
2544640	933,56
2548736	870,49
2552832	967,53
2556928	960,51
2561024	949,49
2565120	948,48
2569216	940,56
2573312	967,53
2577408	906,55
2581504	964,52
2585600	982,53
2589696	900,49
2593792	973,49
2597888	866,49
2601984	927,56
2606080	987,55
2610176	1096,50
2614272	1115,55
2618368	1211,50
2622464	1042,54
2626560	1080,48
2630656	1152,50
2634752	836,50
2638848	911,57
2642944	918,49
2647040	940,55
2651136	953,56
2655232	1041,51
2659328	1027,48
2663424	1057,51
2667520	1148,54
2671616	1133,56
2675712	1181,53
2679808	1284,54
2683904	1308,54
2688000	1122,53
2692096	951,57
2696192	1142,54
2700288	1138,57
2704384	1034,49
2708480	1093,54
2712576	1213,48
2716672	1052,57
2720768	996,56
2724864	1040,51
2728960	1090,52
2733056	981,49
2737152	1147,57
2741248	1043,51
2745344	1116,56
2749440	1116,56
2753536	1097,48
2757632	1083,49
2761728	1069,51
2765824	1148,51
2769920	1099,49
2774016	1196,55
2778112	1259,53
2782208	1275,51
2786304	1251,54
2790400	1519,48
2794496	1208,56
2798592	1140,55
2802688	1124,52
2806784	1129,52
2810880	1129,52
2814976	1117,53
2819072	1218,52
2823168	1160,56
2827264	1121,50
2831360	1065,49
2835456	1094,52
2839552	1131,56
2843648	1363,50
2847744	1176,49
2851840	1143,53
2855936	1138,51
2860032	1157,55
2864128	1198,57
2868224	1231,54
2872320	1155,56
2876416	1177,48
2880512	1187,57
2884608	1393,50
2888704	1188,57
2892800	1219,54
2896896	1354,48
2900992	1203,51
2905088	1293,51
2909184	1234,54
2913280	1195,54
2917376	1346,48
2921472	1385,57
2925568	1307,49
2929664	1088,48
2933760	1278,53
2937856	1256,56
2941952	1266,56
2946048	1264,52
2950144	1353,53
2954240	1464,49
2958336	1441,51
2962432	1544,54
2966528	1478,53
2970624	1422,51
2974720	1289,56
2978816	1340,52
2982912	1349,52
2987008	1296,57
2991104	1333,52
2995200	1237,48
2999296	1381,52
3003392	1477,48
3007488	1422,53
3011584	1405,50
3015680	1366,55
3019776	1195,50
3023872	1312,57
3027968	1409,56
3032064	1435,51
3036160	1387,53
3040256	1497,54
3044352	1617,55
3048448	1548,54
3052544	1498,49
3056640	1686,48
3060736	1585,52
3064832	1412,56
3068928	1425,56
3073024	1415,52
3077120	1347,55
3081216	1512,50
3085312	1545,49
3089408	1489,48
3093504	1435,51
3097600	1465,49
3101696	1488,49
3105792	1492,48
3109888	1344,48
3113984	1561,51
3118080	1515,51
3122176	1693,52
3126272	1471,56
3130368	1469,51
3134464	1569,55
3138560	1521,53
3142656	1692,54
